gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	recordedByID	identifiedByID	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name
1836773819																										TWBBS_2016_A20-03_01_01:024651										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-03_01_01:024651			楊昌諺、呂祐甄	2								PRESENT							NA									TWBBS_2016_A20-03_01_01	TWBBS_2016_A20-03		2016-03-17T00:00:00	08:09+0800			2016	3	17			Point count	6 observer-minutes	31415.93	square metre			A20-03_01							TW				瓦拉米山風								23.336825	121.221992	100.0	1.0E-5																																															Erpornis zantholeuca Blyth, 1844								Animalia	Chordata	Aves	Passeriformes	Vireonidae	Erpornis		zantholeuca		SPECIES		綠畫眉		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.811Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7341397	7341397	1	44	212	729	9358	7341396		7341397	Erpornis zantholeuca	Erpornis	Erpornis zantholeuca Blyth, 1844	Erpornis zantholeuca		DWC_ARCHIVE	2020-11-26T17:07:12.811Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.6_1	Hualien		
1836773818																										TWBBS_2016_A20-03_01_01:024654										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-03_01_01:024654			楊昌諺、呂祐甄	1								PRESENT							NA									TWBBS_2016_A20-03_01_01	TWBBS_2016_A20-03		2016-03-17T00:00:00	08:09+0800			2016	3	17			Point count	6 observer-minutes	31415.93	square metre			A20-03_01							TW				瓦拉米山風								23.336825	121.221992	100.0	1.0E-5																																															Dendrocitta formosae Swinhoe, 1863								Animalia	Chordata	Aves	Passeriformes	Corvidae	Dendrocitta		formosae		SPECIES		樹鵲		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:13.023Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2482454	2482454	1	44	212	729	5235	2482450		2482454	Dendrocitta formosae	Dendrocitta	Dendrocitta formosae Swinhoe, 1863	Dendrocitta formosae		DWC_ARCHIVE	2020-11-26T17:07:13.023Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.6_1	Hualien		
1836773815																										TWBBS_2016_A20-03_01_01:024655										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-03_01_01:024655			楊昌諺、呂祐甄	1								PRESENT							NA									TWBBS_2016_A20-03_01_01	TWBBS_2016_A20-03		2016-03-17T00:00:00	08:09+0800			2016	3	17			Point count	6 observer-minutes	31415.93	square metre			A20-03_01							TW				瓦拉米山風								23.336825	121.221992	100.0	1.0E-5																																															Myophonus insularis Gould, 1863								Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Myophonus		insularis		SPECIES		台灣紫嘯鶇		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.906Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	5733816	5733816	1	44	212	729	9322	7341195		5733816	Myophonus insularis	Myophonus	Myophonus insularis Gould, 1863	Myophonus insularis		DWC_ARCHIVE	2020-11-26T17:07:12.906Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.6_1	Hualien		
1836773812																										TWBBS_2016_A20-03_01_01:024647										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-03_01_01:024647			楊昌諺、呂祐甄	2								PRESENT							NA									TWBBS_2016_A20-03_01_01	TWBBS_2016_A20-03		2016-03-17T00:00:00	08:09+0800			2016	3	17			Point count	6 observer-minutes	31415.93	square metre			A20-03_01							TW				瓦拉米山風								23.336825	121.221992	100.0	1.0E-5																																															Hypsipetes leucocephalus (Gmelin, 1789)								Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes		leucocephalus		SPECIES		紅嘴黑鵯		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.174Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	5230300	5230300	1	44	212	729	5277	2486199		5230300	Hypsipetes leucocephalus	Hypsipetes	Hypsipetes leucocephalus (Gmelin, 1789)	Hypsipetes leucocephalus		DWC_ARCHIVE	2020-11-26T17:07:12.174Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.6_1	Hualien		
1836773808																										TWBBS_2016_A20-03_01_02:024876										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-03_01_02:024876			楊昌諺、張安瑜	2								PRESENT							NA									TWBBS_2016_A20-03_01_02	TWBBS_2016_A20-03		2016-05-10T00:00:00	06:59+0800			2016	5	10			Point count	6 observer-minutes	31415.93	square metre			A20-03_01							TW				瓦拉米山風								23.336825	121.221992	100.0	1.0E-5																																															Hypsipetes leucocephalus (Gmelin, 1789)								Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Hypsipetes		leucocephalus		SPECIES		紅嘴黑鵯		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.907Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	5230300	5230300	1	44	212	729	5277	2486199		5230300	Hypsipetes leucocephalus	Hypsipetes	Hypsipetes leucocephalus (Gmelin, 1789)	Hypsipetes leucocephalus		DWC_ARCHIVE	2020-11-26T17:07:12.907Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.6_1	Hualien		
1836773806																										TWBBS_2016_A20-03_01_01:024652										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-03_01_01:024652			楊昌諺、呂祐甄	1								PRESENT							NA									TWBBS_2016_A20-03_01_01	TWBBS_2016_A20-03		2016-03-17T00:00:00	08:09+0800			2016	3	17			Point count	6 observer-minutes	31415.93	square metre			A20-03_01							TW				瓦拉米山風								23.336825	121.221992	100.0	1.0E-5																																															Myophonus insularis Gould, 1863								Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Myophonus		insularis		SPECIES		台灣紫嘯鶇		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.844Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	5733816	5733816	1	44	212	729	9322	7341195		5733816	Myophonus insularis	Myophonus	Myophonus insularis Gould, 1863	Myophonus insularis		DWC_ARCHIVE	2020-11-26T17:07:12.844Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.6_1	Hualien		
1836773802																										TWBBS_2016_A20-02_04_01:024205										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_04_01:024205			楊昌諺、呂祐甄	2								PRESENT							NA									TWBBS_2016_A20-02_04_01	TWBBS_2016_A20-02		2016-03-19T00:00:00	07:33+0800			2016	3	19			Point count	6 observer-minutes	31415.93	square metre			A20-02_04							TW				台東縣橘子山								23.105625	121.355508	100.0	1.0E-5																																															Pycnonotus taivanus Styan, 1893								Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus		taivanus		SPECIES		烏頭翁		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.852Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2486141	2486141	1	44	212	729	5277	2486114		2486141	Pycnonotus taivanus	Pycnonotus	Pycnonotus taivanus Styan, 1893	Pycnonotus taivanus		DWC_ARCHIVE	2020-11-26T17:07:12.852Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773797																										TWBBS_2016_A20-03_01_01:024650										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-03_01_01:024650			楊昌諺、呂祐甄	1								PRESENT							NA									TWBBS_2016_A20-03_01_01	TWBBS_2016_A20-03		2016-03-17T00:00:00	08:09+0800			2016	3	17			Point count	6 observer-minutes	31415.93	square metre			A20-03_01							TW				瓦拉米山風								23.336825	121.221992	100.0	1.0E-5																																															Pericrocotus solaris Blyth, 1846								Animalia	Chordata	Aves	Passeriformes	Campephagidae	Pericrocotus		solaris		SPECIES		灰喉山椒鳥		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.699Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	9351286	9351286	1	44	212	729	9284	2486811		9351286	Pericrocotus solaris	Pericrocotus	Pericrocotus solaris Blyth, 1846	Pericrocotus solaris		DWC_ARCHIVE	2020-11-26T17:07:12.699Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.6_1	Hualien		
1836773795																										TWBBS_2016_A20-03_01_01:024648										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-03_01_01:024648			楊昌諺、呂祐甄	2								PRESENT							NA									TWBBS_2016_A20-03_01_01	TWBBS_2016_A20-03		2016-03-17T00:00:00	08:09+0800			2016	3	17			Point count	6 observer-minutes	31415.93	square metre			A20-03_01							TW				瓦拉米山風								23.336825	121.221992	100.0	1.0E-5																																															Dicrurus aeneus Vieillot, 1817								Animalia	Chordata	Aves	Passeriformes	Dicruridae	Dicrurus		aeneus		SPECIES		小卷尾		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.288Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2493971	2493971	1	44	212	729	9310	2493960		2493971	Dicrurus aeneus	Dicrurus	Dicrurus aeneus Vieillot, 1817	Dicrurus aeneus		DWC_ARCHIVE	2020-11-26T17:07:12.288Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.6_1	Hualien		
1836773764																										TWBBS_2016_A20-02_04_02:024210										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_04_02:024210			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A20-02_04_02	TWBBS_2016_A20-02		2016-05-12T00:00:00	06:12+0800			2016	5	12			Point count	6 observer-minutes	31415.93	square metre			A20-02_04							TW				台東縣橘子山								23.105625	121.355508	100.0	1.0E-5																																															Acridotheres javanicus Cabanis, 1851								Animalia	Chordata	Aves	Passeriformes	Sturnidae	Acridotheres		javanicus		SPECIES		白尾八哥		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.263Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	5845375	5845375	1	44	212	729	9350	2489003		5845375	Acridotheres javanicus	Acridotheres	Acridotheres javanicus Cabanis, 1851	Acridotheres javanicus		DWC_ARCHIVE	2020-11-26T17:07:12.263Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773758																										TWBBS_2016_A20-03_01_02:024872										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-03_01_02:024872			楊昌諺、張安瑜	2								PRESENT							NA									TWBBS_2016_A20-03_01_02	TWBBS_2016_A20-03		2016-05-10T00:00:00	06:59+0800			2016	5	10			Point count	6 observer-minutes	31415.93	square metre			A20-03_01							TW				瓦拉米山風								23.336825	121.221992	100.0	1.0E-5																																															Megalaimidae								Animalia	Chordata	Aves	Piciformes	Megalaimidae					FAMILY		五色鳥		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.811Z							COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	3242200	3242200	1	44	212	724	3242200					Megalaimidae	Megalaimidae	Psilopogon nuchalis		DWC_ARCHIVE	2020-11-26T17:07:12.811Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.6_1	Hualien		
1836773751																										TWBBS_2016_A20-02_04_01:024203										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_04_01:024203			楊昌諺、呂祐甄	2								PRESENT							NA									TWBBS_2016_A20-02_04_01	TWBBS_2016_A20-02		2016-03-19T00:00:00	07:33+0800			2016	3	19			Point count	6 observer-minutes	31415.93	square metre			A20-02_04							TW				台東縣橘子山								23.105625	121.355508	100.0	1.0E-5																																															Pycnonotus taivanus Styan, 1893								Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus		taivanus		SPECIES		烏頭翁		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:13.022Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2486141	2486141	1	44	212	729	5277	2486114		2486141	Pycnonotus taivanus	Pycnonotus	Pycnonotus taivanus Styan, 1893	Pycnonotus taivanus		DWC_ARCHIVE	2020-11-26T17:07:13.022Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773731																										TWBBS_2016_A20-02_04_01:024206										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_04_01:024206			楊昌諺、呂祐甄	1								PRESENT							NA									TWBBS_2016_A20-02_04_01	TWBBS_2016_A20-02		2016-03-19T00:00:00	07:33+0800			2016	3	19			Point count	6 observer-minutes	31415.93	square metre			A20-02_04							TW				台東縣橘子山								23.105625	121.355508	100.0	1.0E-5																																															Dendrocitta formosae Swinhoe, 1863								Animalia	Chordata	Aves	Passeriformes	Corvidae	Dendrocitta		formosae		SPECIES		樹鵲		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:13.066Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2482454	2482454	1	44	212	729	5235	2482450		2482454	Dendrocitta formosae	Dendrocitta	Dendrocitta formosae Swinhoe, 1863	Dendrocitta formosae		DWC_ARCHIVE	2020-11-26T17:07:13.066Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773708																										TWBBS_2016_A20-02_04_02:024213										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_04_02:024213			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A20-02_04_02	TWBBS_2016_A20-02		2016-05-12T00:00:00	06:12+0800			2016	5	12			Point count	6 observer-minutes	31415.93	square metre			A20-02_04							TW				台東縣橘子山								23.105625	121.355508	100.0	1.0E-5																																															Dendrocitta formosae Swinhoe, 1863								Animalia	Chordata	Aves	Passeriformes	Corvidae	Dendrocitta		formosae		SPECIES		樹鵲		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.202Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2482454	2482454	1	44	212	729	5235	2482450		2482454	Dendrocitta formosae	Dendrocitta	Dendrocitta formosae Swinhoe, 1863	Dendrocitta formosae		DWC_ARCHIVE	2020-11-26T17:07:12.202Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773694																										TWBBS_2016_A20-02_04_02:024208										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_04_02:024208			楊昌諺、張安瑜	2								PRESENT							NA									TWBBS_2016_A20-02_04_02	TWBBS_2016_A20-02		2016-05-12T00:00:00	06:12+0800			2016	5	12			Point count	6 observer-minutes	31415.93	square metre			A20-02_04							TW				台東縣橘子山								23.105625	121.355508	100.0	1.0E-5																																															Megalaimidae								Animalia	Chordata	Aves	Piciformes	Megalaimidae					FAMILY		五色鳥		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.171Z							COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	3242200	3242200	1	44	212	724	3242200					Megalaimidae	Megalaimidae	Psilopogon nuchalis		DWC_ARCHIVE	2020-11-26T17:07:12.171Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773690																										TWBBS_2016_A20-02_01_02:023773										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_01_02:023773			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A20-02_01_02	TWBBS_2016_A20-02		2016-05-12T00:00:00	07:20+0800			2016	5	12			Point count	6 observer-minutes	31415.93	square metre			A20-02_01							TW				台東縣橘子山								23.106322	121.362372	100.0	1.0E-5																																															Streptopelia chinensis (Scopoli, 1786)								Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia		chinensis		SPECIES		珠頸斑鳩		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.279Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2495715	2495715	1	44	212	1446	5233	2495657		2495715	Streptopelia chinensis	Streptopelia	Streptopelia chinensis (Scopoli, 1786)	Streptopelia chinensis		DWC_ARCHIVE	2020-11-26T17:07:12.279Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773689																										TWBBS_2016_A20-02_04_02:024209										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_04_02:024209			楊昌諺、張安瑜	1								PRESENT							NA									TWBBS_2016_A20-02_04_02	TWBBS_2016_A20-02		2016-05-12T00:00:00	06:12+0800			2016	5	12			Point count	6 observer-minutes	31415.93	square metre			A20-02_04							TW				台東縣橘子山								23.105625	121.355508	100.0	1.0E-5																																															Megalaimidae								Animalia	Chordata	Aves	Piciformes	Megalaimidae					FAMILY		五色鳥		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.243Z							COORDINATE_ROUNDED;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	3242200	3242200	1	44	212	724	3242200					Megalaimidae	Megalaimidae	Psilopogon nuchalis		DWC_ARCHIVE	2020-11-26T17:07:12.243Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773686																										TWBBS_2016_A20-02_01_01:023765										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_01_01:023765			楊昌諺、呂祐甄	2								PRESENT							NA									TWBBS_2016_A20-02_01_01	TWBBS_2016_A20-02		2016-03-30T00:00:00	06:03+0800			2016	3	30			Point count	6 observer-minutes	31415.93	square metre			A20-02_01							TW				台東縣橘子山								22.453064	120.884153	100.0	1.0E-5																																															Pycnonotus taivanus Styan, 1893								Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus		taivanus		SPECIES		烏頭翁		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.262Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2486141	2486141	1	44	212	729	5277	2486114		2486141	Pycnonotus taivanus	Pycnonotus	Pycnonotus taivanus Styan, 1893	Pycnonotus taivanus		DWC_ARCHIVE	2020-11-26T17:07:12.262Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773685																										TWBBS_2016_A20-02_04_01:024204										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_04_01:024204			楊昌諺、呂祐甄	1								PRESENT							NA									TWBBS_2016_A20-02_04_01	TWBBS_2016_A20-02		2016-03-19T00:00:00	07:33+0800			2016	3	19			Point count	6 observer-minutes	31415.93	square metre			A20-02_04							TW				台東縣橘子山								23.105625	121.355508	100.0	1.0E-5																																															Bambusicola sonorivox Gould, 1863								Animalia	Chordata	Aves	Galliformes	Phasianidae	Bambusicola		sonorivox		SPECIES		台灣竹雞		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.905Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	7529528	7529528	1	44	212	723	9331	2473945		7529528	Bambusicola sonorivox	Bambusicola	Bambusicola sonorivox Gould, 1863	Bambusicola sonorivox		DWC_ARCHIVE	2020-11-26T17:07:12.905Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773662																										TWBBS_2016_A20-02_04_02:024212										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_04_02:024212			楊昌諺、張安瑜	2								PRESENT							NA									TWBBS_2016_A20-02_04_02	TWBBS_2016_A20-02		2016-05-12T00:00:00	06:12+0800			2016	5	12			Point count	6 observer-minutes	31415.93	square metre			A20-02_04							TW				台東縣橘子山								23.105625	121.355508	100.0	1.0E-5																																															Pycnonotus taivanus Styan, 1893								Animalia	Chordata	Aves	Passeriformes	Pycnonotidae	Pycnonotus		taivanus		SPECIES		烏頭翁		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.286Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	2486141	2486141	1	44	212	729	5277	2486114		2486141	Pycnonotus taivanus	Pycnonotus	Pycnonotus taivanus Styan, 1893	Pycnonotus taivanus		DWC_ARCHIVE	2020-11-26T17:07:12.286Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
1836773656																										TWBBS_2016_A20-02_04_02:024211										CC_BY_NC_4_0																		Event									HUMAN_OBSERVATION				TWBBS_2016_A20-02_04_02:024211			楊昌諺、張安瑜	2								PRESENT							NA									TWBBS_2016_A20-02_04_02	TWBBS_2016_A20-02		2016-05-12T00:00:00	06:12+0800			2016	5	12			Point count	6 observer-minutes	31415.93	square metre			A20-02_04							TW				台東縣橘子山								23.105625	121.355508	100.0	1.0E-5																																															Pomatorhinus musicus Swinhoe, 1859								Animalia	Chordata	Aves	Passeriformes	Timaliidae	Pomatorhinus		musicus		SPECIES		小彎嘴		ACCEPTED			f170f056-3f8a-4ef3-ac9f-4503cc854ce0	TW	2020-11-26T17:07:12.184Z							COORDINATE_ROUNDED;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT		true	false	5733786	5733786	1	44	212	729	3241609	2493330		5733786	Pomatorhinus musicus	Pomatorhinus	Pomatorhinus musicus Swinhoe, 1859	Pomatorhinus musicus		DWC_ARCHIVE	2020-11-26T17:07:12.184Z	2020-11-26T00:16:41.110Z	false				TWN	Taiwan	TWN.7_1	Taiwan	TWN.7.12_1	Taitung		
