gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedMedia	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	recordedByID	identifiedByID
1836769051																										TWBBS_2016_A12-02_02_02:038452																												Event									HumanObservation				TWBBS_2016_A12-02_02_02:038452			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_02_02	TWBBS_2016_A12-02		2016-05-28	07:42+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_02							Taiwan	TW				新竹縣那羅												24.67944722	121.2372222	wgs84	100	0.00001																																																		Cinclidium leucurum												Muscicapidae	Cinclidium							白尾鴝						
1836769050																										TWBBS_2016_A12-02_01_01:038297																												Event									HumanObservation				TWBBS_2016_A12-02_01_01:038297			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_01	TWBBS_2016_A12-02		2016-03-04	07:00+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.47037222	120.7791139	wgs84	100	0.00001																																																		Yuhina brunneiceps												Zosteropidae	Yuhina							冠羽畫眉						
1836769048																										TWBBS_2016_A12-02_01_02:038445																												Event									HumanObservation				TWBBS_2016_A12-02_01_02:038445			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_02	TWBBS_2016_A12-02		2016-05-27	08:22+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.69083611	120.972775	wgs84	100	0.00001																																																		Phoenicurus fuliginosus												Muscicapidae	Phoenicurus							鉛色水鶇						
1836769039																										TWBBS_2016_A12-02_01_01:038296																												Event									HumanObservation				TWBBS_2016_A12-02_01_01:038296			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_01	TWBBS_2016_A12-02		2016-03-04	07:00+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.47037222	120.7791139	wgs84	100	0.00001																																																		Myophonus insularis												Muscicapidae	Myophonus							台灣紫嘯鶇						
1836769035																										TWBBS_2016_A12-02_01_02:038447																												Event									HumanObservation				TWBBS_2016_A12-02_01_02:038447			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_02	TWBBS_2016_A12-02		2016-05-27	08:22+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.69083611	120.972775	wgs84	100	0.00001																																																		Prinia crinigera												Cisticolidae	Prinia							斑紋鷦鶯						
1836769024																										TWBBS_2016_A12-02_01_01:038299																												Event									HumanObservation				TWBBS_2016_A12-02_01_01:038299			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_01	TWBBS_2016_A12-02		2016-03-04	07:00+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.47037222	120.7791139	wgs84	100	0.00001																																																		Myophonus insularis												Muscicapidae	Myophonus							台灣紫嘯鶇						
1836769023																										TWBBS_2016_A12-02_02_02:038449																												Event									HumanObservation				TWBBS_2016_A12-02_02_02:038449			尚林梅、林漢泉	8																NA									TWBBS_2016_A12-02_02_02	TWBBS_2016_A12-02		2016-05-28	07:42+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_02							Taiwan	TW				新竹縣那羅												24.67944722	121.2372222	wgs84	100	0.00001																																																		Hirundo tahitica												Hirundinidae	Hirundo							洋燕						
1836769022																										TWBBS_2016_A12-02_01_02:038444																												Event									HumanObservation				TWBBS_2016_A12-02_01_02:038444			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_02	TWBBS_2016_A12-02		2016-05-27	08:22+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.69083611	120.972775	wgs84	100	0.00001																																																		Cinclus pallasii												Cinclidae	Cinclus							河烏						
1836769015																										TWBBS_2016_A12-02_01_02:038441																												Event									HumanObservation				TWBBS_2016_A12-02_01_02:038441			尚林梅、林漢泉	1																產業道路兩旁沿路噴灑除草劑									TWBBS_2016_A12-02_01_02	TWBBS_2016_A12-02		2016-05-27	08:22+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.69083611	120.972775	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836769004																										TWBBS_2016_A12-02_01_02:038442																												Event									HumanObservation				TWBBS_2016_A12-02_01_02:038442			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_02	TWBBS_2016_A12-02		2016-05-27	08:22+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.69083611	120.972775	wgs84	100	0.00001																																																		Prinia inornata												Cisticolidae	Prinia							褐頭鷦鶯						
1836769000																										TWBBS_2016_A12-02_01_01:038295																												Event									HumanObservation				TWBBS_2016_A12-02_01_01:038295			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_01	TWBBS_2016_A12-02		2016-03-04	07:00+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.47037222	120.7791139	wgs84	100	0.00001																																																		Heterophasia auricularis												Leiothrichidae	Heterophasia							白耳畫眉						
1836768997																										TWBBS_2016_A12-02_01_01:038294																												Event									HumanObservation				TWBBS_2016_A12-02_01_01:038294			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_01	TWBBS_2016_A12-02		2016-03-04	07:00+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.47037222	120.7791139	wgs84	100	0.00001																																																		Cinclus pallasii												Cinclidae	Cinclus							河烏						
1836768981																										TWBBS_2016_A12-02_01_02:038446																												Event									HumanObservation				TWBBS_2016_A12-02_01_02:038446			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_02	TWBBS_2016_A12-02		2016-05-27	08:22+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.69083611	120.972775	wgs84	100	0.00001																																																		Psilopogon nuchalis												Megalaimidae	Psilopogon							五色鳥						
1836768968																										TWBBS_2016_A12-01_01_01:007984																												Event									HumanObservation				TWBBS_2016_A12-01_01_01:007984			陳謂熊、曾昭炯、王雪珍	1																NA									TWBBS_2016_A12-01_01_01	TWBBS_2016_A12-01		2016-03-17	05:57+0800								Point count	6 observer-minutes	31415.93	square metre			A12-01_01							Taiwan	TW				新竹縣六畜窩												24.762875	121.2454194	wgs84	100	0.00001																																																		Schoeniparus brunneus												Pellorneidae	Schoeniparus							頭烏線						
1836768967																										TWBBS_2016_A12-02_01_01:038301																												Event									HumanObservation				TWBBS_2016_A12-02_01_01:038301			尚林梅、林漢泉	1																NA									TWBBS_2016_A12-02_01_01	TWBBS_2016_A12-02		2016-03-04	07:00+0800								Point count	6 observer-minutes	31415.93	square metre			A12-02_01							Taiwan	TW				新竹縣那羅												24.47037222	120.7791139	wgs84	100	0.00001																																																		Egretta garzetta												Ardeidae	Egretta							小白鷺						
1836768889																										TWBBS_2016_A10-10_01_01:009844																												Event									HumanObservation				TWBBS_2016_A10-10_01_01:009844			蔡木寬	4																山櫻花花叢覓食									TWBBS_2016_A10-10_01_01	TWBBS_2016_A10-10		2016-03-20	07:20+0800								Point count	6 observer-minutes	31415.93	square metre			A10-10_01							Taiwan	TW				角板山												24.81118333	121.3636889	wgs84	100	0.00001																																																		Heterophasia auricularis												Leiothrichidae	Heterophasia							白耳畫眉						
1836768742																										TWBBS_2016_A10-02_01_01:006514																												Event									HumanObservation				TWBBS_2016_A10-02_01_01:006514			陳俊敏	1																NA									TWBBS_2016_A10-02_01_01	TWBBS_2016_A10-02		2016-03-05	06:22+0800								Point count	6 observer-minutes	31415.93	square metre			A10-02_01							Taiwan	TW				桃園縣三光												24.69110833	121.3758333	wgs84	100	0.00001																																																		Cyanoderma ruficeps												Timaliidae	Cyanoderma							山紅頭						
1836768655																										TWBBS_2016_A10-01_02_01:030923																												Event									HumanObservation				TWBBS_2016_A10-01_02_01:030923			丁昶升	1																△									TWBBS_2016_A10-01_02_01	TWBBS_2016_A10-01		2016-03-26	09:25+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_02							Taiwan	TW				台北縣鹿窟												24.89216667	121.3819111	wgs84	100	0.00001																																																		Alcippe morrisonia												Leiothrichidae	Alcippe							繡眼畫眉						
1836768652																										TWBBS_2016_A10-01_01_01:030917																												Event									HumanObservation				TWBBS_2016_A10-01_01_01:030917			丁昶升	1																△									TWBBS_2016_A10-01_01_01	TWBBS_2016_A10-01		2016-03-13	06:28+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_01							Taiwan	TW				台北縣鹿窟												24.94486944	121.4540944	wgs84	100	0.00001																																																		Psilopogon nuchalis												Megalaimidae	Psilopogon							五色鳥						
1836768634																										TWBBS_2016_A10-01_01_01:030914																												Event									HumanObservation				TWBBS_2016_A10-01_01_01:030914			丁昶升	1																△									TWBBS_2016_A10-01_01_01	TWBBS_2016_A10-01		2016-03-13	06:28+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_01							Taiwan	TW				台北縣鹿窟												24.94486944	121.4540944	wgs84	100	0.00001																																																		Myophonus insularis												Muscicapidae	Myophonus							台灣紫嘯鶇						
1836768610																										TWBBS_2016_A10-01_01_01:030918																												Event									HumanObservation				TWBBS_2016_A10-01_01_01:030918			丁昶升	1																飛過									TWBBS_2016_A10-01_01_01	TWBBS_2016_A10-01		2016-03-13	06:28+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_01							Taiwan	TW				台北縣鹿窟												24.94486944	121.4540944	wgs84	100	0.00001																																																		Spilornis cheela												Accipitridae	Spilornis							大冠鷲						
1836768603																										TWBBS_2016_A10-01_02_01:030924																												Event									HumanObservation				TWBBS_2016_A10-01_02_01:030924			丁昶升	2																△									TWBBS_2016_A10-01_02_01	TWBBS_2016_A10-01		2016-03-26	09:25+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_02							Taiwan	TW				台北縣鹿窟												24.89216667	121.3819111	wgs84	100	0.00001																																																		Pomatorhinus musicus												Timaliidae	Pomatorhinus							小彎嘴						
1836768600																										TWBBS_2016_A10-01_02_01:030921																												Event									HumanObservation				TWBBS_2016_A10-01_02_01:030921			丁昶升	2																NA									TWBBS_2016_A10-01_02_01	TWBBS_2016_A10-01		2016-03-26	09:25+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_02							Taiwan	TW				台北縣鹿窟												24.89216667	121.3819111	wgs84	100	0.00001																																																		Urocissa caerulea												Corvidae	Urocissa							台灣藍鵲						
1836768590																										TWBBS_2016_A10-01_01_01:030915																												Event									HumanObservation				TWBBS_2016_A10-01_01_01:030915			丁昶升	1																△									TWBBS_2016_A10-01_01_01	TWBBS_2016_A10-01		2016-03-13	06:28+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_01							Taiwan	TW				台北縣鹿窟												24.94486944	121.4540944	wgs84	100	0.00001																																																		Corvus macrorhynchos												Corvidae	Corvus							巨嘴鴉						
1836768581																										TWBBS_2016_A10-01_01_01:030916																												Event									HumanObservation				TWBBS_2016_A10-01_01_01:030916			丁昶升	1																△									TWBBS_2016_A10-01_01_01	TWBBS_2016_A10-01		2016-03-13	06:28+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_01							Taiwan	TW				台北縣鹿窟												24.94486944	121.4540944	wgs84	100	0.00001																																																		Myophonus insularis												Muscicapidae	Myophonus							台灣紫嘯鶇						
1836768576																										TWBBS_2016_A10-01_01_01:030919																												Event									HumanObservation				TWBBS_2016_A10-01_01_01:030919			丁昶升	1																△									TWBBS_2016_A10-01_01_01	TWBBS_2016_A10-01		2016-03-13	06:28+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_01							Taiwan	TW				台北縣鹿窟												24.94486944	121.4540944	wgs84	100	0.00001																																																		Cyanoderma ruficeps												Timaliidae	Cyanoderma							山紅頭						
1836768548																										TWBBS_2016_A10-01_02_01:030922																												Event									HumanObservation				TWBBS_2016_A10-01_02_01:030922			丁昶升	15																NA									TWBBS_2016_A10-01_02_01	TWBBS_2016_A10-01		2016-03-26	09:25+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_02							Taiwan	TW				台北縣鹿窟												24.89216667	121.3819111	wgs84	100	0.00001																																																		Dendrocitta formosae												Corvidae	Dendrocitta							樹鵲						
1836768516																										TWBBS_2016_A10-01_01_01:030920																												Event									HumanObservation				TWBBS_2016_A10-01_01_01:030920			丁昶升	1																飛過									TWBBS_2016_A10-01_01_01	TWBBS_2016_A10-01		2016-03-13	06:28+0800								Point count	6 observer-minutes	31415.93	square metre			A10-01_01							Taiwan	TW				台北縣鹿窟												24.94486944	121.4540944	wgs84	100	0.00001																																																		Accipiter trivirgatus												Accipitridae	Accipiter							鳳頭蒼鷹						
1836768482																										TWBBS_2016_A09-60_02_01:041410																												Event									HumanObservation				TWBBS_2016_A09-60_02_01:041410			謝子元	3																NA									TWBBS_2016_A09-60_02_01	TWBBS_2016_A09-60		2016-03-26	07:56+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_02							Taiwan	TW				大潭電廠藻礁												25.017375	121.040947	wgs84	100	0.00001																																																		Acridotheres cristatellus												Sturnidae	Acridotheres							八哥						
1836768476																										TWBBS_2016_A09-60_02_01:041411																												Event									HumanObservation				TWBBS_2016_A09-60_02_01:041411			謝子元	1																NA									TWBBS_2016_A09-60_02_01	TWBBS_2016_A09-60		2016-03-26	07:56+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_02							Taiwan	TW				大潭電廠藻礁												25.017375	121.040947	wgs84	100	0.00001																																																		Pica pica												Corvidae	Pica							喜鵲						
1836768465																										TWBBS_2016_A09-60_02_01:041412																												Event									HumanObservation				TWBBS_2016_A09-60_02_01:041412			謝子元	1																盤旋									TWBBS_2016_A09-60_02_01	TWBBS_2016_A09-60		2016-03-26	07:56+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_02							Taiwan	TW				大潭電廠藻礁												25.017375	121.040947	wgs84	100	0.00001																																																		Hirundo rustica												Hirundinidae	Hirundo							家燕						
1836768462																										TWBBS_2016_A09-60_01_01:041406																												Event									HumanObservation				TWBBS_2016_A09-60_01_01:041406			謝子元	5																NA									TWBBS_2016_A09-60_01_01	TWBBS_2016_A09-60		2016-03-16	06:09+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_01							Taiwan	TW				大潭電廠藻礁												23.840921	120.808337	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836768460																										TWBBS_2016_A09-60_01_01:041402																												Event									HumanObservation				TWBBS_2016_A09-60_01_01:041402			謝子元	2																NA									TWBBS_2016_A09-60_01_01	TWBBS_2016_A09-60		2016-03-16	06:09+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_01							Taiwan	TW				大潭電廠藻礁												23.840921	120.808337	wgs84	100	0.00001																																																		Passer montanus												Passeridae	Passer							麻雀						
1836768455																										TWBBS_2016_A09-60_01_01:041407																												Event									HumanObservation				TWBBS_2016_A09-60_01_01:041407			謝子元	6																NA									TWBBS_2016_A09-60_01_01	TWBBS_2016_A09-60		2016-03-16	06:09+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_01							Taiwan	TW				大潭電廠藻礁												23.840921	120.808337	wgs84	100	0.00001																																																		Zosterops japonicus												Zosteropidae	Zosterops							綠繡眼						
1836768447																										TWBBS_2016_A09-60_01_01:041401																												Event									HumanObservation				TWBBS_2016_A09-60_01_01:041401			謝子元	1																NA									TWBBS_2016_A09-60_01_01	TWBBS_2016_A09-60		2016-03-16	06:09+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_01							Taiwan	TW				大潭電廠藻礁												23.840921	120.808337	wgs84	100	0.00001																																																		Egretta garzetta												Ardeidae	Egretta							小白鷺						
1836768440																										TWBBS_2016_A09-60_01_01:041403																												Event									HumanObservation				TWBBS_2016_A09-60_01_01:041403			謝子元	3																NA									TWBBS_2016_A09-60_01_01	TWBBS_2016_A09-60		2016-03-16	06:09+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_01							Taiwan	TW				大潭電廠藻礁												23.840921	120.808337	wgs84	100	0.00001																																																		Passer montanus												Passeridae	Passer							麻雀						
1836768417																										TWBBS_2016_A09-60_01_01:041404																												Event									HumanObservation				TWBBS_2016_A09-60_01_01:041404			謝子元	1																NA									TWBBS_2016_A09-60_01_01	TWBBS_2016_A09-60		2016-03-16	06:09+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_01							Taiwan	TW				大潭電廠藻礁												23.840921	120.808337	wgs84	100	0.00001																																																		Prinia flaviventris												Cisticolidae	Prinia							灰頭鷦鶯						
1836768404																										TWBBS_2016_A09-60_01_01:041405																												Event									HumanObservation				TWBBS_2016_A09-60_01_01:041405			謝子元	2																NA									TWBBS_2016_A09-60_01_01	TWBBS_2016_A09-60		2016-03-16	06:09+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_01							Taiwan	TW				大潭電廠藻礁												23.840921	120.808337	wgs84	100	0.00001																																																		Hirundo rustica												Hirundinidae	Hirundo							家燕						
1836768402																										TWBBS_2016_A09-60_02_01:041409																												Event									HumanObservation				TWBBS_2016_A09-60_02_01:041409			謝子元	1																61濱海公路施工吵雜									TWBBS_2016_A09-60_02_01	TWBBS_2016_A09-60		2016-03-26	07:56+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_02							Taiwan	TW				大潭電廠藻礁												25.017375	121.040947	wgs84	100	0.00001																																																		Alauda gulgula												Alaudidae	Alauda							小雲雀						
1836768383																										TWBBS_2016_A09-60_01_01:041408																												Event									HumanObservation				TWBBS_2016_A09-60_01_01:041408			謝子元	4																NA									TWBBS_2016_A09-60_01_01	TWBBS_2016_A09-60		2016-03-16	06:09+0800								Point count	6 observer-minutes	31415.93	square metre			A09-60_01							Taiwan	TW				大潭電廠藻礁												23.840921	120.808337	wgs84	100	0.00001																																																		Passer montanus												Passeridae	Passer							麻雀						
1836768262																										TWBBS_2016_A09-58_01_01:010745																												Event									HumanObservation				TWBBS_2016_A09-58_01_01:010745			蕭博益	2																NA									TWBBS_2016_A09-58_01_01	TWBBS_2016_A09-58		2016-03-05	07:30+0800								Point count	6 observer-minutes	31415.93	square metre			A09-58_01							Taiwan	TW				陸光四村												24.96826667	121.2979417	wgs84	100	0.00001																																																		Acridotheres javanicus												Sturnidae	Acridotheres							白尾八哥						
1836768094																										TWBBS_2016_A09-57_01_02:003621																												Event									HumanObservation				TWBBS_2016_A09-57_01_02:003621			孫永貞、陳鐘華	6																NA									TWBBS_2016_A09-57_01_02	TWBBS_2016_A09-57		2016-05-05	06:48+0800								Point count	6 observer-minutes	31415.93	square metre			A09-57_01							Taiwan	TW				五股溼地圳邊公園												25.04666667	121.4884722	wgs84	100	0.00001																																																		Pluvialis fulva												Charadriidae	Pluvialis							太平洋金斑<U+9D34>						
1836768021																										TWBBS_2016_A09-57_01_01:003357																												Event									HumanObservation				TWBBS_2016_A09-57_01_01:003357			孫永貞、陳鐘華	1																NA									TWBBS_2016_A09-57_01_01	TWBBS_2016_A09-57		2016-03-15	07:30+0800								Point count	6 observer-minutes	31415.93	square metre			A09-57_01							Taiwan	TW				五股溼地圳邊公園												25.09814167	121.454075	wgs84	100	0.00001																																																		Ardea alba												Ardeidae	Ardea							大白鷺						
1836767801																										TWBBS_2016_A09-56_01_02:003470																												Event									HumanObservation				TWBBS_2016_A09-56_01_02:003470			孫永貞、陳鐘華	3																NA									TWBBS_2016_A09-56_01_02	TWBBS_2016_A09-56		2016-05-05	06:48+0800								Point count	6 observer-minutes	31415.93	square metre			A09-56_01							Taiwan	TW				五股溼地水漾荷花												25.04666667	121.4884722	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836767673																										TWBBS_2016_A09-55_01_01:025089																												Event									HumanObservation				TWBBS_2016_A09-55_01_01:025089			曾顯章	1																NA									TWBBS_2016_A09-55_01_01	TWBBS_2016_A09-55		2016-03-27	08:38+0800								Point count	6 observer-minutes	31415.93	square metre			A09-55_01							Taiwan	TW				桃園五權大埔埤												25.01004167	121.2469361	wgs84	100	0.00001																																																		Passer montanus												Passeridae	Passer							麻雀						
1836767667																										TWBBS_2016_A09-56_01_01:003230																												Event									HumanObservation				TWBBS_2016_A09-56_01_01:003230			孫永貞、陳鐘華	1																NA									TWBBS_2016_A09-56_01_01	TWBBS_2016_A09-56		2016-03-17	07:10+0800								Point count	6 observer-minutes	31415.93	square metre			A09-56_01							Taiwan	TW				五股溼地水漾荷花												25.04666667	121.4884722	wgs84	100	0.00001																																																		Pica pica												Corvidae	Pica							喜鵲						
1836767643																										TWBBS_2016_A09-55_01_01:025085																												Event									HumanObservation				TWBBS_2016_A09-55_01_01:025085			曾顯章	4																NA									TWBBS_2016_A09-55_01_01	TWBBS_2016_A09-55		2016-03-27	08:38+0800								Point count	6 observer-minutes	31415.93	square metre			A09-55_01							Taiwan	TW				桃園五權大埔埤												25.01004167	121.2469361	wgs84	100	0.00001																																																		Passer montanus												Passeridae	Passer							麻雀						
1836767631																										TWBBS_2016_A09-55_01_01:025092																												Event									HumanObservation				TWBBS_2016_A09-55_01_01:025092			曾顯章	2																NA									TWBBS_2016_A09-55_01_01	TWBBS_2016_A09-55		2016-03-27	08:38+0800								Point count	6 observer-minutes	31415.93	square metre			A09-55_01							Taiwan	TW				桃園五權大埔埤												25.01004167	121.2469361	wgs84	100	0.00001																																																		Passer montanus												Passeridae	Passer							麻雀						
1836767611																										TWBBS_2016_A09-55_01_01:025088																												Event									HumanObservation				TWBBS_2016_A09-55_01_01:025088			曾顯章	1																NA									TWBBS_2016_A09-55_01_01	TWBBS_2016_A09-55		2016-03-27	08:38+0800								Point count	6 observer-minutes	31415.93	square metre			A09-55_01							Taiwan	TW				桃園五權大埔埤												25.01004167	121.2469361	wgs84	100	0.00001																																																		Egretta garzetta												Ardeidae	Egretta							小白鷺						
1836767606																										TWBBS_2016_A09-55_01_01:025093																												Event									HumanObservation				TWBBS_2016_A09-55_01_01:025093			曾顯章	2																NA									TWBBS_2016_A09-55_01_01	TWBBS_2016_A09-55		2016-03-27	08:38+0800								Point count	6 observer-minutes	31415.93	square metre			A09-55_01							Taiwan	TW				桃園五權大埔埤												25.01004167	121.2469361	wgs84	100	0.00001																																																		Acridotheres tristis												Sturnidae	Acridotheres							家八哥						
1836767601																										TWBBS_2016_A09-55_01_01:025084																												Event									HumanObservation				TWBBS_2016_A09-55_01_01:025084			曾顯章	3																NA									TWBBS_2016_A09-55_01_01	TWBBS_2016_A09-55		2016-03-27	08:38+0800								Point count	6 observer-minutes	31415.93	square metre			A09-55_01							Taiwan	TW				桃園五權大埔埤												25.01004167	121.2469361	wgs84	100	0.00001																																																		Zosterops japonicus												Zosteropidae	Zosterops							綠繡眼						
1836767587																										TWBBS_2016_A09-55_01_01:025090																												Event									HumanObservation				TWBBS_2016_A09-55_01_01:025090			曾顯章	1																NA									TWBBS_2016_A09-55_01_01	TWBBS_2016_A09-55		2016-03-27	08:38+0800								Point count	6 observer-minutes	31415.93	square metre			A09-55_01							Taiwan	TW				桃園五權大埔埤												25.01004167	121.2469361	wgs84	100	0.00001																																																		Passer montanus												Passeridae	Passer							麻雀						
1836767576																										TWBBS_2016_A09-55_01_01:025086																												Event									HumanObservation				TWBBS_2016_A09-55_01_01:025086			曾顯章	2																NA									TWBBS_2016_A09-55_01_01	TWBBS_2016_A09-55		2016-03-27	08:38+0800								Point count	6 observer-minutes	31415.93	square metre			A09-55_01							Taiwan	TW				桃園五權大埔埤												25.01004167	121.2469361	wgs84	100	0.00001																																																		Streptopelia tranquebarica												Columbidae	Streptopelia							紅鳩						
1836767564																										TWBBS_2016_A09-55_01_01:025083																												Event									HumanObservation				TWBBS_2016_A09-55_01_01:025083			曾顯章	3																NA									TWBBS_2016_A09-55_01_01	TWBBS_2016_A09-55		2016-03-27	08:38+0800								Point count	6 observer-minutes	31415.93	square metre			A09-55_01							Taiwan	TW				桃園五權大埔埤												25.01004167	121.2469361	wgs84	100	0.00001																																																		Pycnonotus sinensis												Pycnonotidae	Pycnonotus							白頭翁						
1836767522																										TWBBS_2016_A09-55_01_01:025087																												Event									HumanObservation				TWBBS_2016_A09-55_01_01:025087			曾顯章	1																NA									TWBBS_2016_A09-55_01_01	TWBBS_2016_A09-55		2016-03-27	08:38+0800								Point count	6 observer-minutes	31415.93	square metre			A09-55_01							Taiwan	TW				桃園五權大埔埤												25.01004167	121.2469361	wgs84	100	0.00001																																																		Acridotheres javanicus												Sturnidae	Acridotheres							白尾八哥						
